,Time (s),Voltage (V),Current (A),Current Std (A),Resistance (Ohm),Power (W),Temperature (C),Power 1 (W/m2),Power 2 (W/m2),Power 3 (W/m2),Power 4 (W/m2)
0,1590672238.4245203,-0.01,0.05171412,1.944915e-05,0.19337078538704708,0.0005171412,24.43792766373411,233.89681678766735,0.0,0.0,0.0
1,1590672238.5541031,-0.004965,0.05168376,5.039815e-06,0.09606499217549187,0.0002566098684,24.43792766373411,233.89681678766735,0.0,0.0,0.0
2,1590672238.964169,7e-05,0.05166998,5.059296e-06,0.0013547518307535633,3.6168985999999996e-06,24.43792766373411,233.89681678766735,0.0,0.0,0.0
3,1590672239.3923662,0.005105,0.05164867,3.325888e-06,0.09884088012334102,0.00026366646035,24.43792766373411,233.89681678766735,0.0,0.0,0.0
4,1590672239.7948594,0.01014,0.05163695,6.851759e-06,0.1963710095193461,0.000523598673,24.509593140753857,233.89681678766735,0.0,0.0,0.0
5,1590672240.2158043,0.015175,0.0516263,7.992762e-06,0.29393932937281964,0.0007834291025,24.43792766373411,233.89681678766735,0.0,0.0,0.0
6,1590672240.6862824,0.020215,0.0515895,2.953942e-06,0.39184330144699986,0.0010428817425000001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
7,1590672241.0633152,0.02525,0.05157723,4.930531e-06,0.4895571165803204,0.0013023250575000002,24.43792766373411,233.89681678766735,0.0,0.0,0.0
8,1590672241.4799018,0.030285,0.05155335,6.549342e-06,0.5874497001649748,0.00156129320475,24.43792766373411,233.89681678766735,0.0,0.0,0.0
9,1590672241.8899066,0.03532,0.05153168,7.07068e-06,0.6854036196762845,0.0018200989376,24.366262186714362,233.89681678766735,0.0,0.0,0.0
10,1590672242.3522441,0.040355,0.05152899,1.260509e-05,0.7831513872094137,0.00207945239145,24.43792766373411,233.89681678766735,0.0,0.0,0.0
11,1590672242.7439702,0.04539,0.05148616,4.906935e-06,0.8815961415650341,0.0023369568024,24.43792766373411,233.89681678766735,0.0,0.0,0.0
12,1590672243.1488445,0.050425,0.05147146,3.53589e-06,0.9796691214898509,0.0025954483705,24.43792766373411,233.89681678766735,0.0,0.0,0.0
13,1590672243.5895958,0.05546,0.05144462,7.89132e-06,1.0780524766243778,0.0028531186252000003,24.43792766373411,233.89681678766735,0.0,0.0,0.0
14,1590672244.0366547,0.060495,0.05142163,1.535822e-05,1.1764504547988852,0.00311075150685,24.43792766373411,233.89681678766735,0.0,0.0,0.0
15,1590672244.4562795,0.06553,0.0514007,1.38712e-05,1.274885361483404,0.003368287871,24.43792766373411,233.89681678766735,0.0,0.0,0.0
16,1590672244.8564842,0.070565,0.05136779,8.251341e-06,1.3737207693770745,0.0036247681013500004,24.43792766373411,233.89681678766735,0.0,0.0,0.0
17,1590672245.2896345,0.075605,0.05135151,5.137446e-06,1.4723033460943993,0.0038824309135500005,24.366262186714362,233.89681678766735,0.0,0.0,0.0
18,1590672245.7101896,0.08064,0.05131166,4.56223e-06,1.5715726211157464,0.004137772262400001,24.43792766373411,233.89681678766735,0.0,0.0,0.0
19,1590672246.127789,0.085675,0.0512811,5.284018e-06,1.6706934913642648,0.0043935082425,24.43792766373411,233.89681678766735,0.0,0.0,0.0
20,1590672246.555684,0.09071,0.0512573,4.766913e-06,1.7696991452924755,0.004649549683,24.43792766373411,233.89681678766735,0.0,0.0,0.0
21,1590672246.9657955,0.095745,0.05122141,8.19701e-06,1.8692378831430059,0.00490419390045,24.366262186714362,233.89681678766735,0.0,0.0,0.0
22,1590672247.3773413,0.10078,0.05119236,8.36284e-06,1.9686531349599823,0.005159166040799999,24.366262186714362,233.89681678766735,0.0,0.0,0.0
23,1590672247.8002431,0.105815,0.0511529,3.780341e-06,2.0686021711379023,0.005412744113500001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
24,1590672248.2427204,0.11085,0.05111543,7.88225e-06,2.1686210993431922,0.005666145415500001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
25,1590672248.6808589,0.115885,0.05108779,5.807467e-06,2.2683502261499275,0.00592030854415,24.43792766373411,233.89681678766735,0.0,0.0,0.0
26,1590672249.0563931,0.12092,0.05104806,7.818915e-06,2.368748195328089,0.0061727314152,24.366262186714362,233.89681678766735,0.0,0.0,0.0
27,1590672249.4875083,0.125955,0.05101216,8.495213e-06,2.469117167357744,0.006425236612800001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
28,1590672249.9205556,0.130995,0.05097144,5.859107e-06,2.5699685941774453,0.0066770037828,24.366262186714362,233.89681678766735,0.0,0.0,0.0
29,1590672250.3338704,0.13603,0.05093895,3.474324e-06,2.670451589598922,0.0069292253685,24.366262186714362,233.89681678766735,0.0,0.0,0.0
30,1590672250.732665,0.141065,0.05090036,8.777604e-06,2.7713949370888535,0.007180259283399999,24.43792766373411,233.89681678766735,0.0,0.0,0.0
31,1590672251.1486247,0.1461,0.05080493,1.782138e-05,2.875705172706665,0.007422600273,24.366262186714362,233.89681678766735,0.0,0.0,0.0
32,1590672251.5862887,0.151135,0.05079869,6.153961e-06,2.975175147233127,0.00767746001315,24.43792766373411,233.89681678766735,0.0,0.0,0.0
33,1590672252.0079637,0.15617,0.05075303,9.379035e-06,3.0770576653255977,0.0079261006951,24.43792766373411,233.89681678766735,0.0,0.0,0.0
34,1590672252.419696,0.161205,0.05069995,1.035897e-05,3.179588934505852,0.008173085439749999,24.366262186714362,233.89681678766735,0.0,0.0,0.0
35,1590672252.8206208,0.16624,0.05067201,1.025785e-05,3.2807066465293167,0.0084237149424,24.366262186714362,233.89681678766735,0.0,0.0,0.0
36,1590672253.2486405,0.171275,0.05060789,5.699422e-06,3.3843537045310526,0.00866786635975,24.366262186714362,233.89681678766735,0.0,0.0,0.0
37,1590672253.6605332,0.17631,0.05056566,8.337346e-06,3.4867536585105388,0.008915231514599999,24.366262186714362,212.61970221426316,0.0,0.0,0.0
38,1590672254.0840085,0.18135,0.05051775,5.979822e-06,3.589827337915881,0.0091613939625,24.366262186714362,212.61970221426316,0.0,0.0,0.0
39,1590672254.499491,0.186385,0.05046071,7.529702e-06,3.693665824361171,0.00940511943335,24.366262186714362,233.89681678766735,0.0,0.0,0.0
40,1590672254.914314,0.19142,0.05041387,1.479376e-05,3.7969709526366455,0.0096502229954,24.366262186714362,233.89681678766735,0.0,0.0,0.0
41,1590672255.3408034,0.196455,0.0503445,7.931496e-06,3.902213747281232,0.009890428747499999,24.366262186714362,233.89681678766735,0.0,0.0,0.0
42,1590672255.756893,0.20149,0.05028849,3.092145e-06,4.006682244784045,0.010132627850099999,24.294596709694616,233.89681678766735,0.0,0.0,0.0
43,1590672256.1734097,0.206525,0.05021863,1.629099e-06,4.112517605518112,0.010371402560749999,24.366262186714362,233.89681678766735,0.0,0.0,0.0
44,1590672256.5693378,0.21155,0.05015358,3.974473e-06,4.218043856490404,0.010609989849,24.366262186714362,233.89681678766735,0.0,0.0,0.0
45,1590672256.989145,0.2166,0.05010244,9.762126e-06,4.323142745143749,0.010852188503999998,24.43792766373411,212.61970221426316,0.0,0.0,0.0
46,1590672257.4087934,0.22165,0.0500173,8.417132e-06,4.431466712517469,0.011086334545000001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
47,1590672257.828005,0.22665,0.04994368,8.336194e-06,4.538111729051604,0.011319735071999999,24.366262186714362,233.89681678766735,0.0,0.0,0.0
48,1590672258.236846,0.2317,0.04985743,7.015374e-06,4.647251171991817,0.011551966531,24.366262186714362,233.89681678766735,0.0,0.0,0.0
49,1590672258.6534204,0.23675,0.04977723,4.263486e-06,4.756190732188191,0.0117847592025,24.366262186714362,212.61970221426316,0.0,0.0,0.0
50,1590672259.0892835,0.24175,0.04971795,2.599524e-05,4.862428961773364,0.012019314412499999,24.366262186714362,212.61970221426316,0.0,0.0,0.0
51,1590672259.4919438,0.2468,0.04960139,8.844646e-06,4.97566701255751,0.012241623052,24.366262186714362,233.89681678766735,0.0,0.0,0.0
52,1590672259.907499,0.25185,0.04951759,9.521896e-06,5.086071434413509,0.012471005041500002,24.43792766373411,212.61970221426316,0.0,0.0,0.0
53,1590672260.3235888,0.2569,0.0494213,4.246685e-06,5.198163544868306,0.01269633197,24.43792766373411,212.61970221426316,0.0,0.0,0.0
54,1590672260.7461104,0.2619,0.04931572,4.835205e-06,5.310679840018558,0.012915787068000001,24.366262186714362,233.89681678766735,0.0,0.0,0.0
55,1590672261.1774945,0.26695,0.0492348,2.892949e-05,5.4219779505552985,0.013143229860000001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
56,1590672261.5916173,0.272,0.04910358,7.185496e-06,5.5393109830281215,0.013356173760000001,24.43792766373411,212.61970221426316,0.0,0.0,0.0
57,1590672261.9944324,0.277,0.04898227,3.244658e-06,5.655107450103885,0.013568088790000002,24.366262186714362,212.61970221426316,0.0,0.0,0.0
58,1590672262.4291675,0.28205,0.04886713,4.484137e-06,5.77177337813782,0.013782974016500001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
59,1590672262.836441,0.2871,0.04873859,8.098438e-06,5.890609473930207,0.013992849189000001,24.294596709694616,212.61970221426316,0.0,0.0,0.0
60,1590672263.2745416,0.29215,0.04863147,2.952626e-05,6.007426878109998,0.014207683960500001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
61,1590672263.6836112,0.29715,0.04846711,3.046758e-06,6.130961800693295,0.014402001736500001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
62,1590672264.0895727,0.3022,0.04832132,7.342433e-06,6.253968227689144,0.014602702904000002,24.366262186714362,212.61970221426316,0.0,0.0,0.0
63,1590672264.4911687,0.30725,0.04817257,6.409488e-06,6.378111028745198,0.014801022132500001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
64,1590672264.9368534,0.31225,0.04800434,7.430267e-06,6.504620207256261,0.014989355165,24.294596709694616,212.61970221426316,0.0,0.0,0.0
65,1590672265.3371007,0.3173,0.04786275,2.082841e-05,6.629372528741036,0.015186850575000002,24.294596709694616,212.61970221426316,0.0,0.0,0.0
66,1590672265.7701614,0.32235,0.04765572,4.657445e-06,6.764140799887191,0.015361821342,24.366262186714362,212.61970221426316,0.0,0.0,0.0
67,1590672266.1687112,0.3274,0.0474663,5.576958e-06,6.897525191556958,0.015540466620000002,24.43792766373411,212.61970221426316,0.0,0.0,0.0
68,1590672266.6025977,0.3324,0.04727,3.077973e-06,7.031944150624074,0.015712548,24.366262186714362,212.61970221426316,0.0,0.0,0.0
69,1590672267.0155146,0.33745,0.04705422,5.07252e-06,7.17151405336227,0.015878446539000002,24.366262186714362,212.61970221426316,0.0,0.0,0.0
70,1590672267.4356947,0.3425,0.04685446,2.65412e-05,7.3098697541279956,0.016047652550000003,24.366262186714362,212.61970221426316,0.0,0.0,0.0
71,1590672267.8483105,0.3475,0.04659773,8.384574e-06,7.457444815444872,0.016192711175,24.366262186714362,212.61970221426316,0.0,0.0,0.0
72,1590672268.2569478,0.35255,0.04634732,8.565466e-06,7.606696568431572,0.016339747665999996,24.294596709694616,212.61970221426316,0.0,0.0,0.0
73,1590672268.6735427,0.3576,0.04609252,7.18705e-06,7.758308723411087,0.016482685151999996,24.366262186714362,212.61970221426316,0.0,0.0,0.0
74,1590672269.0863895,0.3626,0.04581997,4.473438e-06,7.913580039445682,0.016614321121999998,24.366262186714362,212.61970221426316,0.0,0.0,0.0
75,1590672269.5017128,0.36765,0.04554859,2.123833e-05,8.071600020988575,0.0167459391135,24.366262186714362,212.61970221426316,0.0,0.0,0.0
76,1590672269.9147253,0.3727,0.04521293,2.652356e-06,8.243217150492127,0.016850859011,24.366262186714362,212.61970221426316,0.0,0.0,0.0
77,1590672270.3399725,0.37775,0.04488349,7.187804e-06,8.416235012027808,0.016954738347499998,24.43792766373411,212.61970221426316,0.0,0.0,0.0
78,1590672270.7524834,0.38275,0.0445439,4.753216e-06,8.592646804612977,0.017049177725,24.366262186714362,212.61970221426316,0.0,0.0,0.0
79,1590672271.175707,0.3878,0.04417075,3.286883e-06,8.779565662797213,0.01712941685,24.366262186714362,212.61970221426316,0.0,0.0,0.0
80,1590672271.6083071,0.39285,0.04380329,2.325556e-05,8.968504420558364,0.0172081224765,24.366262186714362,212.61970221426316,0.0,0.0,0.0
81,1590672272.0312011,0.39785,0.04337081,3.964479e-06,9.173220421753708,0.0172550767585,24.294596709694616,212.61970221426316,0.0,0.0,0.0
82,1590672272.4634857,0.4029,0.04292544,5.117679e-06,9.386042402826854,0.017294659776,24.294596709694616,212.61970221426316,0.0,0.0,0.0
83,1590672272.8768654,0.40795,0.04245633,8.769575e-06,9.608696747928988,0.0173200598235,24.366262186714362,212.61970221426316,0.0,0.0,0.0
84,1590672273.2811623,0.413,0.041963,7.318867e-06,9.842003669899674,0.017330718999999998,24.294596709694616,212.61970221426316,0.0,0.0,0.0
85,1590672273.7090018,0.418,0.04145578,2.062039e-05,10.083033053533187,0.01732851604,24.366262186714362,212.61970221426316,0.0,0.0,0.0
86,1590672274.1236148,0.42305,0.04088179,6.537899e-06,10.34812810300136,0.0172950412595,24.294596709694616,212.61970221426316,0.0,0.0,0.0
87,1590672274.5387456,0.4281,0.04027542,7.017195e-06,10.629311873097786,0.017241907302,24.294596709694616,212.61970221426316,0.0,0.0,0.0
88,1590672274.9683871,0.4331,0.03965218,3.488793e-06,10.9224763934795,0.017173359158,24.366262186714362,212.61970221426316,0.0,0.0,0.0
89,1590672275.399775,0.43815,0.03896948,3.540265e-06,11.2434140768622,0.017074477662,24.294596709694616,212.61970221426316,0.0,0.0,0.0
90,1590672275.7997942,0.4432,0.0382727,2.073519e-05,11.580055757759446,0.01696246064,24.294596709694616,212.61970221426316,0.0,0.0,0.0
91,1590672276.2199833,0.44825,0.0374815,7.40038e-06,11.959233221722716,0.016801082374999998,24.222931232674867,212.61970221426316,0.0,0.0,0.0
92,1590672276.6386404,0.45325,0.0366751,6.211209e-06,12.358521176493042,0.016622989075,24.294596709694616,212.61970221426316,0.0,0.0,0.0
93,1590672277.0250778,0.4583,0.03580176,2.07795e-06,12.801046652455074,0.016407946608,24.294596709694616,212.61970221426316,0.0,0.0,0.0
94,1590672277.4378047,0.46335,0.03486469,4.071794e-06,13.289950376727859,0.016154554111499998,24.294596709694616,212.61970221426316,0.0,0.0,0.0
95,1590672277.8379295,0.46835,0.03388685,1.468471e-05,13.820995459890781,0.0158709061975,24.222931232674867,212.61970221426316,0.0,0.0,0.0
96,1590672278.254226,0.4734,0.03282255,6.042665e-06,14.423011009199469,0.01553819517,24.294596709694616,212.61970221426316,0.0,0.0,0.0
97,1590672278.6739125,0.47845,0.03168347,3.921853e-06,15.100934335790871,0.015158956221499998,24.294596709694616,212.61970221426316,0.0,0.0,0.0
98,1590672279.0924938,0.4835,0.03047706,5.273991e-06,15.864391119090882,0.01473565851,24.222931232674867,212.61970221426316,0.0,0.0,0.0
99,1590672279.4742694,0.4885,0.02920465,4.006276e-06,16.726788371029958,0.014266471525,24.294596709694616,212.61970221426316,0.0,0.0,0.0
100,1590672279.8996358,0.49355,0.02783224,1.54651e-05,17.733031908319273,0.013736602052,24.294596709694616,212.61970221426316,0.0,0.0,0.0
101,1590672280.3320043,0.4986,0.02636991,9.390837e-06,18.90791436148246,0.013148037126,24.366262186714362,212.61970221426316,0.0,0.0,0.0
102,1590672280.7244887,0.5036,0.02483113,2.327037e-06,20.28099405866749,0.012504957068,24.294596709694616,212.61970221426316,0.0,0.0,0.0
103,1590672281.13255,0.50865,0.02317571,5.1844e-06,21.94754766952124,0.0117883248915,24.222931232674867,212.61970221426316,0.0,0.0,0.0
104,1590672281.550358,0.5137,0.02142098,5.243936e-06,23.981162393130475,0.011003957426000001,24.294596709694616,212.61970221426316,0.0,0.0,0.0
105,1590672281.9470313,0.5187,0.0195844,8.473435e-06,26.4853659034742,0.01015842828,24.294596709694616,212.61970221426316,0.0,0.0,0.0
106,1590672282.375317,0.52375,0.01762129,6.231428e-06,29.72256855201861,0.009229150637500001,24.294596709694616,212.61970221426316,0.0,0.0,0.0
107,1590672282.7803547,0.5288,0.01555177,5.135223e-06,34.00256048025402,0.008223775976,24.366262186714362,212.61970221426316,0.0,0.0,0.0
108,1590672283.180397,0.53385,0.01335565,6.27904e-06,39.97184712088143,0.0071299137525000006,24.294596709694616,212.61970221426316,0.0,0.0,0.0
109,1590672283.6128478,0.53885,0.01107337,4.086757e-06,48.661789500396,0.005966885424500001,24.294596709694616,212.61970221426316,0.0,0.0,0.0
110,1590672283.989551,0.5439,0.008666201,1.749113e-05,62.76106450796607,0.004713546723900001,24.366262186714362,212.61970221426316,0.0,0.0,0.0
111,1590672284.4656022,0.54895,0.006127476,4.518947e-06,89.58827419315882,0.0033636779502,24.294596709694616,212.61970221426316,0.0,0.0,0.0
112,1590672284.874784,0.55395,0.003471342,5.213568e-06,159.5780536749188,0.0019229499009000002,24.366262186714362,212.61970221426316,0.0,0.0,0.0
113,1590672285.2945354,0.559,0.000692035,1.412505e-05,807.7626131626291,0.000386847565,24.294596709694616,212.61970221426316,0.0,0.0,0.0
114,1590672285.7803533,0.56405,-0.002235449,4.15468e-06,252.3206747279853,0.0012609050084500001,24.294596709694616,212.61970221426316,0.0,0.0,0.0
115,1590672286.3561957,0.5691,-0.005271038,1.232166e-05,107.96734912554227,0.0029997477258,24.366262186714362,212.61970221426316,0.0,0.0,0.0
116,1590672286.786909,0.5741,-0.008412878,4.739679e-06,68.2406187276221,0.0048298332598000005,24.294596709694616,212.61970221426316,0.0,0.0,0.0
117,1590672287.215498,0.57915,-0.01167472,1.918058e-06,49.60718543999343,0.006761414088,24.294596709694616,212.61970221426316,0.0,0.0,0.0
118,1590672287.764018,0.5842,-0.01508688,3.319734e-06,38.722386603459434,0.008813755296000002,24.294596709694616,212.61970221426316,0.0,0.0,0.0
119,1590672288.1733809,0.5892,-0.01857784,7.673135e-06,31.715204781610772,0.010946063328,24.294596709694616,212.61970221426316,0.0,0.0,0.0
120,1590672288.598278,0.59425,-0.02222855,1.076534e-05,26.73363759669434,0.0132093158375,24.294596709694616,212.61970221426316,0.0,0.0,0.0
121,1590672289.0855742,0.5993,-0.02601493,6.647367e-06,23.036771576936786,0.015590747549,24.294596709694616,212.61970221426316,0.0,0.0,0.0
122,1590672289.4150884,0.60435,-0.02988904,8.984376e-06,20.21978624940781,0.018063441324,24.294596709694616,212.61970221426316,0.0,0.0,0.0
123,1590672289.829866,0.60935,-0.03385152,9.775817e-06,18.000668803055223,0.020627423712,24.222931232674867,212.61970221426316,0.0,0.0,0.0
124,1590672290.2511082,0.6144,-0.03798654,9.134274e-06,16.174150106853638,0.023338930175999997,24.294596709694616,212.61970221426316,0.0,0.0,0.0
125,1590672290.6759474,0.61945,-0.04222744,1.820073e-05,14.669371385051994,0.026157787707999997,24.294596709694616,212.61970221426316,0.0,0.0,0.0
126,1590672291.0970554,0.62445,-0.04653052,1.098591e-05,13.420223973426474,0.029055983213999995,24.294596709694616,212.61970221426316,0.0,0.0,0.0
127,1590672291.5229893,0.6295,-0.05100253,9.594375e-06,12.342524968859388,0.03210609263499999,24.294596709694616,212.61970221426316,0.0,0.0,0.0
128,1590672291.9494026,0.63455,-0.05555594,1.054273e-05,11.42182096099895,0.035253021727,24.294596709694616,212.61970221426316,0.0,0.0,0.0
129,1590672292.3808727,0.63955,-0.06018261,8.639947e-06,10.626823928041672,0.0384897882255,24.294596709694616,212.61970221426316,0.0,0.0,0.0
130,1590672292.794708,0.6446,-0.06498173,1.952792e-05,9.919711278847146,0.041887223157999996,24.222931232674867,212.61970221426316,0.0,0.0,0.0
131,1590672293.209759,0.64965,-0.0698868,1.228765e-05,9.295746836312436,0.045401959619999994,24.294596709694616,212.61970221426316,0.0,0.0,0.0
132,1590672293.6373234,0.6547,-0.07486127,1.202202e-05,8.74551019505814,0.04901167346899999,24.294596709694616,212.61970221426316,0.0,0.0,0.0
133,1590672294.069563,0.6597,-0.07993632,1.10358e-05,8.252819244118317,0.052733990304,24.294596709694616,212.61970221426316,0.0,0.0,0.0
134,1590672294.4819314,0.66475,-0.08511387,1.409051e-05,7.81012542374116,0.05657944508249999,24.151265755655118,212.61970221426316,0.0,0.0,0.0
135,1590672294.8929386,0.6698,-0.09041737,1.643476e-05,7.407868642938851,0.060561554425999996,24.294596709694616,212.61970221426316,0.0,0.0,0.0
136,1590672295.3156626,0.6748,-0.09576131,1.269103e-05,7.046687226814252,0.064619731988,24.222931232674867,212.61970221426316,0.0,0.0,0.0
137,1590672295.741487,0.67985,-0.1012669,1.300629e-05,6.7134473357039655,0.068846301965,24.222931232674867,212.61970221426316,0.0,0.0,0.0
138,1590672296.140521,0.6849,-0.1069022,1.976522e-05,6.406790505714568,0.07321731678,24.222931232674867,212.61970221426316,0.0,0.0,0.0
139,1590672296.6359913,0.68995,-0.1125948,1.813906e-05,6.127725259070578,0.07768478225999999,24.294596709694616,212.61970221426316,0.0,0.0,0.0
140,1590672297.0568597,0.69495,-0.1183049,2.124948e-05,5.87422837092969,0.082215990255,24.222931232674867,212.61970221426316,0.0,0.0,0.0
141,1590672297.4912179,0.7,-0.124185,1.909308e-05,5.63675162056609,0.08692949999999999,24.294596709694616,212.61970221426316,0.0,0.0,0.0
